gene_name,twoD_1,twoD_2,twoD_3,twoD_4,dynamic_1,dynamic_2,dynamic_3,dynamic_4
IL1RAPL1,0,0,4,0,0,0,0,0
TRNAK-CUU_30,0,0,0,0,0,0,0,0
TRNAS-GGA_121,0,0,0,0,0,0,0,0
TRNAV-CAC_22,0,0,0,0,0,0,0,0
LOC104976397,0,0,0,0,0,0,0,0
LOC112445024,1465,763,6398,183,901,965,30,8797
LOC529626,15,0,48,0,0,16,0,80
LOC132344358,0,0,0,0,0,0,0,0
PPP4R3C,0,0,4,0,0,10,0,0
TRNAC-ACA_242,0,0,0,0,0,0,0,0
LOC782159,9,2,29,0,0,1,0,34
LOC100295823,0,0,0,0,0,0,0,0
LOC112445240,0,0,0,0,0,0,0,0
LOC532174,0,37,162,17,0,133,105,631
LOC112445096,0,0,0,0,0,0,0,15
LOC112445220,0,0,0,0,0,0,0,0
LOC132344360,0,0,0,0,0,0,1,2
LOC616695,1388,11,2207,1,3,1583,2080,3183
ARX,0,0,0,0,0,0,0,7
POLA1,2174,886,1491,1041,1256,1636,1612,1636
LOC112445250,1,0,1,1,1,0,0,1
PCYT1B,32,8,36,3,0,5,23,21
LOC112445259,0,0,0,0,0,0,0,0
MIR2285BF-2,0,0,0,0,0,0,0,0
LOC101905398,0,0,0,0,0,2,0,0
PDK3,2395,839,2577,667,757,1766,2038,3036
LOC784572,0,0,0,0,0,0,0,9
LOC132344361,106,103,106,110,2774,1932,2028,62
LOC112445025,32,0,34,0,0,10,5,48
ZFX,1064,687,1349,500,828,1635,1552,2040
LOC104970594,2,2,0,0,2,3,0,1
LOC112445114,0,0,0,0,0,0,0,0
LOC112445227,0,0,0,0,0,0,0,0
EIF2S3,6568,4841,6893,3760,4926,13310,7992,7469
KLHL15,553,384,683,174,402,979,537,1136
CXHXorf58,24,9,5,0,3,6,10,6
APOO,3515,2332,3773,2140,2676,3429,4047,3504
LOC101905583,0,0,14,4,0,0,2,0
SAT1,1912,908,4428,659,902,6472,2022,6594
TRNAE-UUC_150,0,0,0,0,0,0,0,0
ACOT9,2793,1784,3942,1561,1935,2861,2826,2978
PRDX4,5419,2170,5623,2526,4170,3740,5217,7052
PTCHD1,0,0,0,0,0,0,0,0
DDX53,0,2,95,0,0,0,46,142
PHEX,57,7,104,0,0,174,0,276
LOC112445297,0,0,0,0,0,0,0,0
SMS,4127,4255,6320,2380,5915,3325,4440,5220
LOC132344362,0,0,7,0,0,0,5,0
LOC112445141,0,0,0,0,0,0,0,0
MBTPS2,537,503,418,478,707,752,924,430
SMPX,0,0,0,0,0,0,0,0
KLHL34,0,0,8,0,0,0,0,0
CNKSR2,0,3,37,20,0,0,1,62
TRNAC-GCA_241,0,0,3,0,0,0,0,0
LOC112445299,0,0,0,0,0,0,0,0
RPS6KA3,500,223,530,108,415,389,283,696
MIR2285N-7,0,0,0,0,0,0,0,0
EIF1AX,9709,4094,10562,4270,7954,7800,11576,13209
MAP7D2,0,0,11,0,0,11,0,0
TRNAG-CCC_245,1,0,0,0,0,0,0,0
BCLAF3,867,596,908,509,858,897,492,989
SH3KBP1,1476,1370,1894,822,1006,2870,1305,1987
MIR10176,0,0,0,0,0,2,0,0
MAP3K15,37,0,22,0,0,12,2,4
PDHA1,17278,7614,13089,9985,14846,13174,18058,18412
LOC112445136,0,0,0,0,0,0,0,0
LOC784741,0,0,0,0,0,0,0,1
TRNAW-CCA_165,0,0,0,0,0,0,0,0
LOC112441485,0,0,11,0,0,4,0,25
MGC134232,0,0,0,0,0,0,0,4
LOC112445116,0,0,0,0,0,0,0,2
TRNAG-UCC_157,0,0,0,0,0,0,0,0
TRNAG-UCC_158,0,0,0,0,0,0,0,0
ADGRG2,341,404,665,139,291,1167,305,860
PHKA2,186,88,586,147,2,1275,134,1379
PPEF1,148,74,302,69,2,220,72,570
TRNAV-UAC_14,0,0,0,0,0,0,0,0
TRNAF-GAA_34,0,0,0,0,0,0,0,0
TRNAF-GAA_35,0,0,0,0,0,0,0,0
TRNAF-GAA_36,0,0,0,0,0,0,0,0
TRNAF-GAA_37,0,0,0,0,0,0,0,0
TRNAF-GAA_38,0,0,0,0,0,0,0,0
TRNAF-GAA_39,0,0,0,0,0,0,0,0
TRNAF-GAA_40,0,0,0,0,0,0,0,0
TRNAV-GAC,0,0,0,0,0,0,0,0
RS1,0,0,0,0,0,0,0,0
CDKL5,0,2,45,3,0,11,39,47
TRNAR-GCG_22,0,0,0,0,0,0,0,0
SCML2,64,17,128,14,0,29,0,109
TRNAY-GUA_63,0,0,0,0,0,0,0,0
BEND2,0,0,18,0,0,0,0,24
TRNAC-GCA_242,0,0,0,0,0,0,0,0
RAI2,0,0,0,0,0,0,0,0
SCML1,45,27,34,61,0,122,0,265
NHS,2,0,6,32,0,1,9,26
TRNAW-CCA_166,0,0,0,0,0,0,0,0
REPS2,98,103,234,68,88,20,0,148
LOC112445225,0,0,0,0,0,0,0,0
LOC132344366,0,0,4,0,0,0,0,0
RBBP7,12378,8545,16916,7907,9677,12819,10998,19271
TXLNG,2129,750,2031,886,475,1400,1468,2284
LOC112445211,0,0,0,0,0,0,0,0
SYAP1,1630,789,1746,932,1056,2192,1675,2246
CTPS2,301,205,592,212,154,364,270,386
TRNAC-ACA_243,0,0,0,0,0,0,0,0
S100G,0,0,0,0,0,0,0,0
TRNAC-GCA_243,0,0,0,0,0,0,0,0
LOC112445270,0,0,0,0,0,0,0,0
GRPR,0,0,0,0,0,0,0,0
LOC112445221,0,0,0,0,0,0,0,0
LOC104970610,0,0,0,0,0,22,0,0
AP1S2,613,503,734,400,283,236,73,1261
ZRSR2,257,212,232,133,508,247,371,372
LOC101904527,5,0,7,1,5,0,4,5
CA5B,170,115,287,72,161,185,317,382
CLTRN,190,94,179,95,152,136,159,208
LOC132344367,0,0,0,1,0,10,0,5
ACE2,1,6,45,0,0,33,0,24
BMX,0,0,0,0,0,0,0,0
PIR,37,47,16,47,0,8,32,77
VEGFD,0,0,0,0,0,0,0,0
PIGA,672,393,780,297,445,792,740,807
ASB11,165,166,162,99,310,399,118,144
ASB9,0,0,0,0,0,9,0,0
TRNAG-CCC_246,0,0,0,0,0,0,0,0
MOSPD2,647,642,734,590,628,2032,962,960
FANCB,13,28,55,15,38,18,137,80
GLRA2,0,0,0,0,0,0,0,0
LOC112445289,0,0,2,0,0,0,0,0
TRNAS-GGA_122,0,0,0,0,0,0,0,0
GEMIN8,2428,1300,2428,1017,1769,2064,2694,2475
LOC104970628,0,1,0,0,0,0,0,0
GPM6B,14,23,70,0,0,24,11,25
OFD1,674,320,636,111,211,508,651,918
LOC112445313,0,0,0,0,0,0,0,0
TRAPPC2,777,387,1702,275,273,1095,1239,1203
RAB9A,848,938,1744,732,1538,2524,1289,1865
TCEANC,353,190,506,268,441,536,579,614
LOC112445218,0,0,0,0,0,0,0,0
EGFL6,0,0,0,0,0,0,0,0
LOC112445119,32,15,99,1,0,28,1,30
LOC112445216,0,0,0,0,0,0,0,0
LOC104970637,0,0,0,0,0,0,0,0
TMSB4X,35111,18975,72749,14940,23054,31903,39130,67644
TLR8,0,0,0,0,0,0,0,0
TLR7,0,0,1,0,0,0,0,0
PRPS2,445,711,2048,772,636,1410,915,2295
MIR2285DD,0,0,0,0,0,0,0,0
FRMPD4,0,0,0,0,0,0,0,21
TRNAD-GUC_20,0,0,0,0,0,0,0,0
LOC112445294,0,0,0,0,0,0,0,0
TRNAW-CCA_167,0,0,0,0,0,0,0,0
MSL3,1099,637,1694,457,697,1183,1295,1815
ARHGAP6,0,0,0,0,0,0,0,0
MID1,17,154,97,33,163,525,146,58
LOC104970453,0,0,0,0,0,0,0,0
CLCN4,171,103,199,77,67,271,146,140
WWC3,2120,806,2780,816,1259,2761,1118,2412
LOC112445167,0,0,1,0,0,0,0,0
LOC100851938,0,0,0,0,0,0,0,0
LOC112445288,0,0,0,0,0,1,0,0
CLDN34,0,0,0,0,0,0,0,0
LOC112445070,0,0,0,0,0,0,0,0
LOC112445152,0,0,0,0,0,0,0,1
LOC101908812,0,0,0,0,0,0,0,0
PRDM7,14,0,0,0,0,0,0,16
LOC132344368,3,4,13,0,0,14,0,10
SHROOM2,400,175,636,159,633,628,291,494
GPR143,1,2,2,2,5,6,0,0
TBL1X,35,72,83,58,62,57,41,77
LOC132344369,0,0,0,0,0,0,0,0
LOC132344370,0,0,0,0,0,0,0,0
TRNAC-GCA_244,0,0,0,0,0,0,0,0
MIR584-8,0,0,0,0,0,0,0,0
ANOS1,0,1,24,0,2,0,0,0
LOC101902122,36,46,44,9,0,32,41,22
TRNAC-ACA_244,0,0,0,0,0,0,0,0
LOC112445217,0,0,0,0,0,0,0,0
TRNAE-UUC_151,0,0,0,0,0,0,0,0
PNPLA4,130,156,171,238,146,141,185,258
LOC132344371,0,0,6,1,0,4,1,0
LOC112445226,0,0,0,0,0,0,0,0
STS,58,10,38,19,19,24,32,120
PUDP,407,339,484,299,580,135,277,767
LOC100847628,0,0,0,0,0,0,0,0
TRNAV-CAC_23,0,0,0,0,0,0,0,0
LOC112445066,0,0,0,0,0,0,0,0
LOC100300059,0,0,0,0,0,0,0,0
LOC112445214,0,0,0,0,0,0,0,0
LOC132344372,6,1,1,0,0,0,15,1
MGC151921,0,0,0,0,0,0,0,0
BDA20,0,0,1,0,0,0,2,0
LOC100300091,0,0,0,0,0,0,0,0
TRNAC-GCA_245,0,0,0,0,0,0,0,0
LOC101904044,0,0,0,0,0,0,0,0
OBP,0,0,0,0,0,0,0,0
LOC101903506,1,0,0,0,0,6,3,4
LOC104969973,0,0,0,0,0,0,0,0
LOC104969972,0,0,0,0,0,0,0,0
LOC100847998,0,0,0,0,0,0,0,0
TRNAW-CCA_168,0,0,0,0,0,0,0,0
TRNAC-ACA_245,0,0,0,0,0,0,0,0
TRNAY-AUA_35,0,0,0,0,0,0,0,0
LOC505773,532,68,567,62,1085,728,49,1734
LOC107132092,2,1,0,2,5,0,0,0
MXRA5,20,27,99,0,46,35,11,25
ARSH,8,0,0,0,4,0,15,1
ARSL,198,68,97,84,173,77,208,96
LOC104970184,0,0,0,0,0,0,0,0
LOC516494,102,41,4,15,0,8,14,63
GYG2,78,51,67,24,71,203,60,82
XG,0,4,5,0,1,3,2,9
CD99,608,1549,1671,1038,72,2632,962,1159
LOC104970645,0,0,0,0,0,0,0,0
LOC132344373,0,0,0,0,0,0,0,0
DHRSX,58,97,192,66,180,98,129,118
ZBED1,33,7,28,2,36,20,5,59
LOC112445271,0,0,0,1,0,0,0,0
PLCXD1,17,15,39,17,7,260,17,76
LOC100298830,7,10,30,6,5,1,2,26
LOC132342097,1,1,14,2,2,3,4,2
LOC132344458,0,0,1,0,0,0,0,0
LOC132344459,0,0,0,0,0,0,0,0
CRLF2,0,0,0,0,0,0,0,0
CSF2RA,1,1,0,2,0,7,5,7
IL3RA,0,0,1,0,0,0,3,7
LOC132344463,2229,2876,3182,2566,4200,2941,3125,2871
LOC132344461,291,870,323,933,1426,856,668,557
LOC132344462,0,0,0,0,0,0,0,0
LOC112445918,0,0,0,0,0,0,0,0
AKAP17A,4,2,1,6,0,0,0,0
DHRSX_1,88,38,73,36,83,154,49,130
ZBED1_1,20,11,24,8,17,13,27,28
LOC112445271_1,0,0,0,2,0,4,0,0
LOC132344373_1,0,0,0,0,0,0,0,0
LOC104970645_1,7,3,10,4,0,5,3,0
CD99_1,1752,1659,2888,2067,6292,4913,2250,2856
XG_1,1,1,3,0,0,7,2,38
GYG2_1,132,86,112,40,70,272,144,109
LOC516494_1,47,23,8,5,0,8,9,23
ARSH_1,31,36,12,3,26,2,9,5
ARSL_1,111,224,97,47,98,45,109,55
MXRA5_1,19,20,92,6,11,30,29,36
LOC505773_1,461,771,1135,663,1086,563,645,450
TRNAY-AUA_36,0,0,0,0,0,0,0,0
TRNAC-ACA_246,0,0,0,0,0,0,0,0
TRNAW-CCA_169,0,0,0,0,0,0,0,0
LOC100847998_1,0,0,0,0,0,0,0,0
LOC104969972_1,0,0,0,0,0,0,0,0
LOC104969973_1,0,0,0,0,0,0,0,0
LOC132344569,0,0,0,0,0,6,0,0
OBP_1,6,0,1,0,6,7,0,11
LOC101904044_1,0,0,0,0,0,0,0,0
TRNAC-GCA_246,0,0,0,0,0,0,0,0
LOC100300091_1,0,0,0,0,0,0,0,0
LOC132344372_1,0,0,0,0,4,0,6,1
BDA20_1,0,0,4,0,0,0,3,0
MGC151921_1,0,0,0,0,0,0,0,0
LOC100300059_1,0,0,0,0,0,0,0,0
LOC112445214_1,0,0,0,0,0,0,0,0
LOC100847628_1,0,0,0,0,0,0,0,0
TRNAV-CAC_24,0,0,0,0,0,0,0,0
PUDP_1,120,103,123,77,114,46,80,250
STS_1,114,46,39,17,70,63,63,126
LOC112445226_1,0,0,0,0,0,0,0,0
TRNAC-ACA_247,0,0,0,0,0,0,0,0
PNPLA4_1,176,10,183,73,18,234,454,96
LOC101902122_1,1,3,0,0,0,0,0,1
TRNAE-UUC_152,0,0,0,0,0,0,0,0
LOC132344465,0,0,2,0,0,0,0,1
LOC132344464,0,0,0,1,0,0,2,0
LOC112445217_1,0,0,0,0,0,0,1,1
TRNAC-ACA_248,0,0,0,0,0,0,0,0
ANOS1_1,0,1,2,0,2,3,0,0
LOC104970644,0,0,0,0,0,0,0,0
MIR584-8_1,0,0,0,0,0,0,0,0
LOC132344370_1,0,0,0,0,0,0,0,0
TRNAC-GCA_247,0,0,0,0,0,0,0,0
TBL1X_1,135,155,197,151,272,93,117,129
GPR143_1,0,8,3,0,0,8,0,3
EIF1AY,0,114,0,11,165,0,0,0
LOC132344423,0,0,0,0,0,0,0,0
LOC100335202,0,288,0,269,79,0,0,1
LOC132344723,0,0,0,0,0,0,0,0
LOC132344722,0,0,0,0,0,0,0,0
USP9Y,3,1130,12,1237,1695,5,1,2
ZRSR2Y,1,361,2,241,654,1,1,7
LOC132344466,3,1048,1,983,1070,0,0,2
DDX3Y,2,1759,26,1345,1392,0,4,1
LOC132342139,1,38,3,31,78,0,0,1
LOC132344467,407,327,16,8,8,578,794,561
ZFY,1,396,27,350,543,0,1,2
LOC132344468,1,3053,20,2487,2760,3,1,2
LOC101902149,0,0,0,0,0,0,0,0
LOC132344570,0,0,0,0,0,0,0,0
LOC100126816,0,0,0,0,0,0,0,0
TSPY,0,0,0,0,0,0,0,0
LOC132344572,0,0,0,0,0,0,0,0
LOC132344573,0,0,0,0,0,0,0,0
LOC132344574,0,0,0,0,0,0,0,0
LOC132344575,0,0,0,0,0,0,0,0
LOC132344576,0,0,0,0,0,0,0,0
LOC132344577,0,0,0,0,0,0,0,0
LOC132344578,0,0,0,0,0,0,0,0
LOC132344579,0,0,0,0,0,0,0,0
LOC132344580,0,0,0,0,0,0,0,0
LOC132344581,0,0,0,0,0,0,0,0
LOC132344582,0,0,0,0,0,0,0,0
LOC132344583,0,0,0,0,0,0,0,0
LOC132344584,0,0,0,0,0,0,0,0
LOC132344585,0,0,0,0,0,0,0,0
LOC132344586,0,0,0,0,0,0,0,0
LOC132344587,0,0,0,0,0,0,0,0
LOC132344588,0,0,0,0,0,0,0,0
LOC132344589,0,0,0,0,0,0,0,0
LOC132344590,0,0,0,0,0,0,0,0
LOC132344591,0,0,0,0,0,0,0,0
LOC132344592,0,0,0,0,0,0,0,0
LOC132344593,0,0,0,0,0,0,0,0
LOC132344594,0,0,0,0,0,0,0,0
LOC132344595,0,0,0,0,0,0,0,0
LOC132344596,0,0,0,0,0,0,0,0
LOC132344597,0,0,0,0,0,0,0,0
LOC132344598,0,0,0,0,0,0,0,0
LOC132344599,0,0,0,0,0,0,0,0
LOC132344600,0,0,0,0,0,0,0,0
LOC132344601,0,0,0,0,0,0,0,0
LOC132344602,0,0,0,0,0,0,0,0
LOC132344603,0,0,0,0,0,0,0,0
LOC132344604,0,0,0,0,0,0,0,0
LOC132344605,0,0,0,0,0,0,0,0
LOC132344606,0,0,0,0,0,0,0,0
LOC132344607,0,0,0,0,0,0,0,0
LOC132344608,0,0,0,0,0,0,0,0
LOC132344609,0,0,0,0,0,0,0,0
LOC132344610,0,0,0,0,0,0,0,0
LOC132344611,0,0,0,0,0,0,0,0
LOC132344612,0,0,0,0,0,0,0,0
LOC132344613,0,0,0,0,0,0,0,0
LOC132344614,0,0,0,0,0,0,0,0
LOC132344426,0,1,0,2,2,0,0,0
LOC132344619,0,0,0,0,0,0,0,0
LOC132344469,0,0,0,0,0,0,0,0
LOC132344621,0,1,0,0,0,0,0,0
LOC132344623,0,0,0,0,0,0,0,0
LOC132344470,8,1834,25,996,713,2,5,3
LOC132344433,0,3,0,0,0,0,0,0
LOC132344471,0,0,0,0,0,0,0,0
LOC132344472,0,0,0,0,0,0,0,0
LOC132344473,0,0,0,0,0,0,0,0
LOC132344474,0,0,0,0,0,0,0,0
LOC132344475,0,0,0,0,0,0,0,0
LOC132344476,0,0,0,0,0,0,0,0
LOC132344477,0,0,0,0,0,0,0,0
LOC132344478,0,0,0,0,0,0,0,0
LOC132344479,0,0,0,0,0,0,0,0
LOC132344480,0,0,0,0,0,0,0,0
LOC132344481,0,0,0,0,0,0,0,0
LOC132344625,0,0,0,0,0,0,0,0
LOC132344482,0,0,0,0,0,0,0,0
LOC132344627,0,0,0,0,0,0,0,0
LOC132344628,0,0,0,0,0,0,0,0
LOC132344483,0,0,0,0,0,0,0,0
LOC132344437,0,0,0,0,0,0,0,0
LOC132344484,0,0,0,0,0,0,0,0
LOC132344629,0,0,0,0,0,0,0,0
LOC132344630,0,0,0,0,0,0,0,0
LOC132344485,0,0,0,0,0,0,0,0
LOC132344486,0,0,0,0,0,0,0,0
LOC132344632,0,0,0,0,0,0,0,0
LOC132344487,0,0,0,0,0,0,0,0
LOC132344488,0,0,0,0,0,0,0,0
LOC132344489,0,0,0,0,0,0,0,0
LOC132344490,0,0,0,0,0,0,0,0
LOC132344491,0,0,0,0,0,0,0,0
LOC132344492,0,0,0,0,0,0,0,0
LOC132344493,0,0,0,0,0,0,0,0
LOC132344494,0,0,0,0,0,0,0,0
LOC132344495,0,0,0,0,0,0,0,0
LOC132344496,0,0,0,0,0,0,0,0
LOC132344497,0,0,0,0,0,0,0,0
LOC132344498,0,0,0,0,0,0,0,0
LOC132344635,0,0,0,0,0,0,0,0
LOC132344636,0,0,0,0,0,0,0,0
LOC132344499,0,0,0,0,0,0,0,0
LOC132344500,0,0,0,0,0,0,0,0
LOC132344638,0,0,0,0,0,0,0,0
LOC132344501,0,0,0,0,0,0,0,0
LOC132344639,0,0,0,0,0,0,0,0
LOC132344502,0,0,0,0,0,0,0,0
LOC132344503,0,0,0,0,0,0,0,0
LOC132344641,0,0,0,0,0,0,0,0
LOC132344504,0,0,0,0,0,0,0,0
LOC132344505,0,0,0,0,0,0,0,0
LOC132344643,0,0,0,0,0,0,0,0
LOC132344644,0,0,0,0,0,0,0,0
LOC528601,0,0,0,0,0,0,0,0
LOC132344506,0,0,0,0,0,0,0,0
LOC132344507,0,0,0,0,0,0,0,0
LOC132344508,0,0,0,0,0,0,0,0
LOC132344509,0,0,0,0,0,0,0,0
LOC132344510,0,0,0,0,0,0,0,0
LOC132344511,0,0,0,0,0,0,0,0
LOC132344512,0,0,0,0,0,0,0,0
LOC132344513,0,0,0,0,0,0,0,0
LOC132344647,0,0,0,0,0,0,0,0
LOC132344514,0,0,0,0,0,0,0,0
LOC132344649,0,0,0,0,25,0,0,0
LOC132342092,0,0,0,0,0,0,0,0
LOC132344651,0,0,0,0,0,0,0,0
LOC132344515,6,162,51,2533,3050,4,4,9
LOC132344516,0,0,0,0,0,0,0,0
LOC132344656,0,0,0,0,0,0,0,0
LOC132344657,0,0,0,0,0,0,0,0
LOC132344658,0,0,0,0,0,0,0,0
LOC104974629,0,2,0,0,2,0,0,0
LOC132344659,0,0,0,0,0,0,0,0
LOC132344660,0,0,0,0,0,0,0,0
LOC132344662,0,0,0,0,0,0,0,0
LOC132344517,0,0,0,0,0,0,0,0
LOC785023,0,0,0,0,0,0,0,0
LOC132344518,0,0,0,0,3,0,0,0
LOC132344519,0,0,0,0,0,0,0,0
LOC132344520,0,0,0,0,0,0,0,0
LOC112442075,0,0,0,0,0,0,0,0
LOC132344521,0,0,0,0,0,0,0,0
LOC132344522,0,0,0,0,0,0,0,0
LOC132344538,0,0,0,0,0,0,0,0
LOC789301,0,1,0,0,16,0,0,0
LOC132344539,0,0,0,0,1,0,0,0
LOC132344523,0,0,0,0,0,0,0,0
LOC132344524,0,0,0,0,0,0,0,0
LOC132344525,0,1,0,0,15,0,0,0
LOC132344540,0,0,0,0,0,0,0,0
LOC132344665,0,0,0,0,0,0,0,0
LOC132344541,0,0,0,0,0,0,0,0
LOC132344666,0,0,0,0,0,0,0,0
LOC132344667,0,0,0,0,0,0,0,0
LOC132344669,0,0,0,0,0,0,0,0
LOC132344670,0,0,0,0,0,0,0,0
LOC132344671,0,0,0,0,0,0,0,0
LOC132344673,0,0,0,0,0,0,0,0
LOC132344674,0,0,0,0,0,0,0,0
LOC132344675,0,0,0,0,0,0,0,0
ZNF280BY,0,0,0,0,0,0,0,0
LOC132344676,0,0,0,0,0,0,0,0
LOC132344677,0,0,0,0,0,0,0,0
LOC132344678,0,0,0,0,0,0,0,0
LOC132344679,0,0,0,0,0,0,0,0
LOC132344680,0,1,0,0,0,0,0,0
LOC132344681,0,0,0,0,0,0,0,0
LOC132344544,0,0,0,0,0,0,0,0
LOC132344682,0,0,0,0,0,0,0,0
LOC132344683,0,0,0,0,0,0,0,0
LOC132344545,0,0,0,0,0,0,0,0
LOC132344684,0,0,0,0,0,0,0,0
LOC132344685,0,0,0,0,0,0,0,0
LOC132344686,0,0,0,0,0,0,0,0
HSFY2,0,0,0,0,0,0,0,0
LOC132344687,0,0,0,0,0,0,0,0
LOC132344688,0,0,0,0,0,0,0,0
LOC132344689,0,0,0,0,0,0,0,0
LOC132344690,0,0,0,0,0,0,0,0
LOC132344691,0,0,0,0,0,0,0,0
LOC132344692,0,0,0,0,0,0,0,0
LOC132344693,0,0,0,0,0,0,0,0
LOC132344694,0,0,0,0,0,0,0,0
LOC132344695,0,0,0,0,0,0,0,0
LOC132344696,0,0,0,0,0,0,0,0
LOC132344697,0,0,0,0,0,0,0,0
LOC132344698,0,2,0,0,0,0,0,0
LOC132344699,0,0,0,0,0,0,0,0
LOC132344550,0,0,0,0,0,0,0,0
LOC132344700,0,0,0,0,0,0,0,0
LOC132344701,0,0,0,0,0,0,0,0
LOC132344702,0,7,0,1,1,0,0,0
LOC132344703,0,1,0,0,0,0,0,0
LOC132344704,0,0,0,0,2,0,0,0
LOC132344705,0,0,0,0,0,0,0,0
LOC132344551,0,0,0,0,0,0,0,0
LOC132344706,0,0,0,0,0,0,0,0
LOC132344707,0,3,0,1,0,0,0,0
LOC132344708,0,0,0,0,0,0,0,0
LOC132344709,0,0,0,0,0,0,0,0
LOC132344552,0,0,0,0,0,0,0,0
LOC132344553,0,0,0,0,0,0,0,0
LOC132344710,0,0,0,0,0,0,0,0
LOC132344711,0,0,0,0,0,0,0,0
LOC132344526,0,0,0,0,0,0,0,0
LOC132344527,0,0,0,0,0,0,0,0
LOC132344712,0,0,0,3,1,0,0,0
LOC132344713,0,0,0,0,0,0,0,0
LOC132344714,0,0,0,0,0,0,0,0
LOC132344715,0,0,0,0,0,0,0,0
LOC132344716,0,4,0,0,1,0,0,0
LOC132344717,0,2,0,0,0,0,0,0
LOC132344718,0,0,0,0,0,0,0,0
LOC132344719,0,0,0,0,0,0,0,0
SRY,0,0,0,0,0,0,0,0
LOC132344720,0,6,0,8,0,0,0,0
RBMY,0,0,0,0,0,0,0,0
LOC132344528,0,0,0,0,0,0,0,0
LOC132344529,0,0,0,0,0,0,0,0
LOC132344530,0,0,0,0,0,0,0,0
LOC132344531,0,0,0,0,0,0,0,0
LOC132344532,0,0,0,0,0,0,0,0
LOC132344533,0,0,0,0,0,0,0,0
LOC132344534,0,0,0,0,0,0,0,0
LOC132344535,0,0,0,0,0,0,0,0
LOC132344536,0,0,0,0,0,0,0,0
LOC132344537,0,0,0,0,0,0,0,0
LOC112445389,0,0,0,0,0,0,0,0
LOC112445390,31,4,115,16,20,43,6,57
LOC112445393,0,0,0,0,0,0,0,0
LOC789863,55,42,386,4,16,16,3,347
LOC132344725,0,0,5,0,0,0,0,0
LOC788962,0,0,0,0,0,0,0,0
LOC132344726,0,0,2,0,0,0,2,0
LOC132344727,0,0,0,0,0,0,0,0
LOC112445399,0,0,3,0,0,0,0,0
LOC100298428,4,0,5,2,4,1,2,7
LOC112445401,0,0,0,0,0,0,0,0
LOC100299144,1,4,10,1,1,10,2,22
LOC132344729,0,0,0,0,0,0,0,0
LOC104976340,49,0,0,0,0,0,0,0
LOC132344733,20,3,17,0,11,3,1,0
LOC132344732,0,0,0,0,0,0,0,0
LOC101902112,1,12,2,1,22,106,7,0
LOC132344731,40,13,33,0,2,33,0,0
LOC132344730,0,0,0,0,0,0,0,0
LOC132344734,0,0,38,0,0,2,4,85
LOC132344735,3,0,1,0,0,0,0,2
LOC132344736,6,7,15,1,15,10,23,5
LOC101908745,26,4,12,1,3,2,8,9
LOC618742,23,42,361,1,1,81,27,1998
LOC112445411,0,0,0,0,0,0,0,0
LOC112445410,0,0,0,0,0,0,0,16
LOC132344737,13,2,6,0,0,16,0,13
LOC112445417,0,0,0,0,0,0,0,0
LOC112445420,16,4,97,2,0,4,0,93
LOC112445423,0,4,1,5,0,27,2,0
LOC112445424,0,0,1,0,2,0,0,0
LOC783947,31,0,69,0,0,0,8,231
LOC132344738,1619,205,998,163,276,187,238,1019
LOC112445426,147,15,242,3,0,10,5,498
TRNAW-CCA_170,0,0,0,0,0,0,0,0
LOC132344740,0,0,0,0,0,0,0,0
LOC132344741,0,0,0,0,0,0,0,0
LOC132344742,0,0,6,0,0,0,0,8
LOC112445429,7,5,39,3,0,6,7,15
LOC132344743,2,2,0,0,0,0,0,0
LOC100296695,491,160,905,64,95,233,293,1092
LOC132344746,5,0,0,0,0,0,0,0
LOC101902025,10,2,30,14,0,16,20,0
LOC132344747,3,0,0,2,0,0,0,0
LOC132344748,13,0,0,3,2,0,0,0
LOC112445439,11,1,17,1,0,0,0,0
LOC132344744,2,0,4,0,0,2,0,5
LOC787709,12,2,1,1,0,1,0,4
LOC132344745,0,1,4,0,0,1,0,0
LOC112445442,0,0,3,0,0,0,0,0
LOC112445443,0,0,0,0,0,0,0,0
LOC112445444,0,0,0,0,0,0,0,0
LOC112445445,0,0,0,0,0,0,0,0
LOC112441541,2,1,129,1,0,9,0,201
LOC112445446,1,306,16,8,0,450,0,573
LOC112445447,5,0,4,3,2,2,5,5
LOC112445466,0,0,0,0,0,0,0,6
LOC112445470,0,0,0,2,3,0,0,0
LOC112445471,0,0,0,0,0,0,0,0
TRNAE-CUC_51,0,0,0,0,0,0,0,0
TRNAG-UCC_159,0,0,0,0,0,0,0,0
TRNAD-GUC_21,0,0,0,0,0,0,0,0
TRNAL-CAG_5,0,0,0,0,0,0,0,0
TRNAG-GCC_55,0,0,0,0,0,0,0,0
TRNAE-CUC_52,0,0,0,0,0,0,0,0
TRNAG-UCC_160,0,0,0,0,0,0,0,0
TRNAD-GUC_22,0,0,0,0,0,0,0,0
TRNAL-CAG_6,0,0,0,0,0,0,0,0
TRNAG-GCC_56,0,0,0,0,0,0,0,0
TRNAE-CUC_53,0,0,0,0,0,0,0,0
TRNAG-UCC_161,0,0,0,0,0,0,0,0
TRNAD-GUC_23,0,0,0,0,0,0,0,0
TRNAL-CAG_7,0,0,0,0,0,0,0,0
TRNAG-GCC_57,0,0,0,0,0,0,0,0
TRNAE-CUC_54,0,0,0,0,0,0,0,0
TRNAG-UCC_162,0,0,0,0,0,0,0,0
